AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	case	R1	S1	Rn	Sn	distance	model	scheme	split	drug_class
0.9229585798816570	0.7307692307692310	0.6500000000000000	1.0	Escherichia coli	cefuroxime	CWSI	A-d	0	294	121	215	1.311954696535990	LightGBM	A	scheme	cephalosporin
0.9606482438016530	0.5653409090909090	1.0	0.1277272727272730	Escherichia coli	ciprofloxacin	DSI	A-a	467	254	212	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9312964876033060	0.5601136363636360	1.0	0.1152272727272730	Escherichia coli	ciprofloxacin	DSI	A-a	467	254	212	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9514772727272730	0.5256818181818180	0.86	0.0431818181818181	Escherichia coli	ciprofloxacin	DSI	A-a	467	254	212	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9677272727272730	0.5301136363636360	0.93	0.0486363636363636	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	212	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9315444214876030	0.525340909090909	0.88	0.0495454545454545	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	212	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9029777892561980	0.5273863636363640	0.94	0.0570454545454545	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	212	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.943550567874527	0.523139534883721	0.89	0.0530232558139534	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	213	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9399296917252570	0.5619767441860470	1.0	0.127906976744186	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	213	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.967133585722012	0.5643023255813950	1.0	0.1223255813953490	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	213	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9358220659816120	0.5247674418604650	0.91	0.0486046511627906	Escherichia coli	ciprofloxacin	DSI	A-a	468	255	213	0	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9439632201163440	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	254	0	474	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9567545505723400	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	254	0	474	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9418455620191400	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	254	0	474	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.93355976731094	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	474	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9412948020266460	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	474	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.563715518859073	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	474	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9430784387314690	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	474	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9498061342592590	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	475	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9140219907407410	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	475	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9538840663580250	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	468	255	0	475	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9527958579881660	0.923846153846154	0.8927572523262180	0.9661538461538460	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9755991124260360	0.9242307692307690	0.893285440613027	0.9626923076923080	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9821153846153850	0.9615384615384620	0.9285714285714290	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9566863905325450	0.893846153846154	0.8361827956989250	0.9842307692307690	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9793491124260360	0.923076923076923	0.8666666666666670	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9982988165680470	0.9807692307692300	0.962962962962963	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9980640000000000	0.96	0.9259259259259260	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	231	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9819520000000000	0.9800000000000000	0.9615384615384620	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	231	493	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9992800000000000	0.9800000000000000	0.9615384615384620	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	231	493	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.973888	0.9116	0.8597536945812810	0.9836	Escherichia coli	ciprofloxacin	DSI	A-c	450	0	231	493	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.955525147928994	0.9161538461538460	0.8910904804008250	0.9480769230769230	Escherichia coli	ciprofloxacin	DSI	A-d	0	236	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9811760355029580	0.8761538461538460	0.8100806451612910	0.982692307692308	Escherichia coli	ciprofloxacin	DSI	A-d	0	236	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9927662721893490	0.9140384615384620	0.8644597701149430	0.9803846153846160	Escherichia coli	ciprofloxacin	DSI	A-d	0	236	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9528698224852070	0.913846153846154	0.8645057471264370	0.9807692307692310	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9684615384615380	0.923076923076923	0.8666666666666670	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9948668639053250	0.9523076923076920	0.9274074074074070	0.9861538461538460	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	230	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9991360000000000	0.88	0.8064516129032260	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	231	492	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.977088	0.96	0.9259259259259260	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	231	493	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.993312	0.9800000000000000	0.9615384615384620	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	231	493	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.972712	0.9302000000000000	0.8907539682539680	0.9808	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	231	493	1.370875404080040	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9375473228772310	0.5	0.0	0.0	Escherichia coli	ciprofloxacin	DSI	A-a	467	254	204	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.8749621416982150	0.5	0.0	0.0	Escherichia coli	ciprofloxacin	DSI	A-a	467	254	204	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.985992428339643	0.5	0.0	0.0	Escherichia coli	ciprofloxacin	DSI	A-a	467	254	204	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.8875310978907520	0.5013953488372090	0.19	0.003953488372093	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	204	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9549918875067610	0.5041860465116280	0.28	0.0090697674418604	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	204	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9029826933477560	0.5038372093023260	0.23	0.0097674418604651	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	204	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.8795375878853430	0.5	0.0	0.0	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	204	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9457142857142860	0.5	0.0	0.0	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	205	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9333786848072560	0.504047619047619	0.27	0.0078571428571428	Escherichia coli	ciprofloxacin	DSI	A-a	467	255	205	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.8546938775510200	0.5	0.0	0.0	Escherichia coli	ciprofloxacin	DSI	A-a	468	255	205	0	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.90814208984375	0.4921875	0.4960629921259840	0.984375	Escherichia coli	ciprofloxacin	DSI	A-b	467	254	0	392	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.930546875	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	254	0	392	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.92984375	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	254	0	392	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9160302734375	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	392	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.92474609375	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	392	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.941190185546875	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	392	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9296031746031750	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	393	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9204308390022680	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	393	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.915753338372386	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	467	255	0	393	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9335714285714290	0.5	0.5	1.0	Escherichia coli	ciprofloxacin	DSI	A-b	468	255	0	393	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.982328	0.9400000000000000	0.8928571428571430	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.942752	0.9400000000000000	0.8928571428571430	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.981536	0.9292	0.8907142857142860	0.9812	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.948208	0.9276	0.8911111111111110	0.9804	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.975488	0.96	0.9259259259259260	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.91	0.9000000000000010	0.8333333333333330	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.95644	0.9286	0.8907142857142860	0.9784	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	222	411	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.8917534722222220	0.9052083333333330	0.8544973544973540	0.9770833333333330	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	223	411	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9597743055555560	0.8958333333333330	0.8275862068965520	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	449	0	223	411	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9178993055555560	0.9166666666666670	0.8571428571428570	1.0	Escherichia coli	ciprofloxacin	DSI	A-c	450	0	223	411	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9655520000000000	0.9400000000000000	0.8928571428571430	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	236	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.969024	0.9400000000000000	0.8928571428571430	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	236	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.958896	0.9308000000000000	0.8907539682539680	0.9776	Escherichia coli	ciprofloxacin	DSI	A-d	0	236	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.960512	0.9400000000000000	0.8928571428571430	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.978832	0.9474000000000000	0.9245014245014240	0.978	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.968368	0.88	0.8064516129032260	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	222	410	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.938616	0.9400000000000000	0.8928571428571430	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	222	411	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9373958333333340	0.9058333333333330	0.8543386243386240	0.9820833333333330	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	223	411	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9891840277777780	0.9583333333333330	0.923076923076923	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	223	411	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.9626736111111110	0.9166666666666670	0.8571428571428570	1.0	Escherichia coli	ciprofloxacin	DSI	A-d	0	237	223	411	1.3105325217529300	LightGBM	A	scheme	fluoroquinolone antibiotic
0.7174910820451840	0.5239655172413790	0.8	0.0510344827586206	Escherichia coli	tobramycin	PSI	A-a	147	184	79	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.7624316290130800	0.528448275862069	0.79	0.0586206896551724	Escherichia coli	tobramycin	PSI	A-a	147	184	79	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.7218787158145070	0.5132758620689660	0.57	0.023103448275862	Escherichia coli	tobramycin	PSI	A-a	147	184	79	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.7987217598097500	0.5175862068965520	0.66	0.0368965517241379	Escherichia coli	tobramycin	PSI	A-a	147	184	79	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.7754221165279430	0.5101724137931030	0.58	0.0237931034482758	Escherichia coli	tobramycin	PSI	A-a	148	184	79	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.8011652794292510	0.5067241379310340	0.3	0.0151724137931034	Escherichia coli	tobramycin	PSI	A-a	148	185	79	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.8040963139120090	0.5137931034482760	0.58	0.0251724137931034	Escherichia coli	tobramycin	PSI	A-a	148	185	79	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.7833828775267540	0.5155172413793100	0.64	0.0286206896551724	Escherichia coli	tobramycin	PSI	A-a	148	185	79	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.7876849489795920	0.5208928571428570	0.75	0.0421428571428571	Escherichia coli	tobramycin	PSI	A-a	148	185	80	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.8071683673469390	0.5219642857142860	0.71	0.0410714285714285	Escherichia coli	tobramycin	PSI	A-a	148	185	80	0	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.5476365603028660	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	147	184	0	203	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.691046511627907	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	147	184	0	203	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.5076879394267170	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	147	184	0	203	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.6476500811249320	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	147	184	0	203	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.6131638723634400	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	184	0	203	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.7618739859383450	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	203	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.6562244897959190	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	204	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.6825510204081630	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	204	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.6872845804988660	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	204	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.5802522675736960	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	204	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.8778512396694210	0.7163636363636370	0.685915417915418	0.8063636363636370	Escherichia coli	tobramycin	PSI	A-c	129	0	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9531404958677690	0.8168181818181820	0.7689560439560440	0.9127272727272720	Escherichia coli	tobramycin	PSI	A-c	129	0	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9689256198347110	0.818181818181818	0.7333333333333330	1.0	Escherichia coli	tobramycin	PSI	A-c	129	0	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9278512396694210	0.8922727272727270	0.8410256410256410	0.958181818181818	Escherichia coli	tobramycin	PSI	A-c	129	0	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9416942148760330	0.8463636363636360	0.778626373626374	0.9672727272727270	Escherichia coli	tobramycin	PSI	A-c	130	0	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9405785123966940	0.818181818181818	0.7333333333333330	1.0	Escherichia coli	tobramycin	PSI	A-c	130	0	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9610743801652890	0.7513636363636370	0.6783333333333340	0.9645454545454540	Escherichia coli	tobramycin	PSI	A-c	130	0	97	222	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9179338842975200	0.8727272727272730	0.832237762237762	0.9154545454545450	Escherichia coli	tobramycin	PSI	A-c	130	0	97	222	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9920000000000000	0.8730000000000000	1.0	0.7320000000000000	Escherichia coli	tobramycin	PSI	A-c	130	0	98	222	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9587	0.9035	0.901848484848485	0.9130000000000000	Escherichia coli	tobramycin	PSI	A-c	130	0	98	222	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.8106611570247930	0.692727272727273	0.6442101648351650	0.8309090909090910	Escherichia coli	tobramycin	PSI	A-d	0	166	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9230578512396690	0.7377272727272730	0.669345238095238	0.9218181818181820	Escherichia coli	tobramycin	PSI	A-d	0	166	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9793388429752060	0.890909090909091	0.8408974358974360	0.957272727272727	Escherichia coli	tobramycin	PSI	A-d	0	166	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9175206611570250	0.8250000000000000	0.7690934065934070	0.9300000000000000	Escherichia coli	tobramycin	PSI	A-d	0	166	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.8803305785123970	0.838181818181818	0.776813186813187	0.9618181818181820	Escherichia coli	tobramycin	PSI	A-d	0	166	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9247107438016530	0.7050000000000000	0.6366911764705880	0.9572727272727270	Escherichia coli	tobramycin	PSI	A-d	0	167	97	221	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9113223140495870	0.7972727272727270	0.7249523809523810	0.9590909090909090	Escherichia coli	tobramycin	PSI	A-d	0	167	97	222	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.956570247933884	0.8663636363636360	0.8354778554778550	0.9200000000000000	Escherichia coli	tobramycin	PSI	A-d	0	167	97	222	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9556	0.8525000000000000	1.0	0.7240000000000000	Escherichia coli	tobramycin	PSI	A-d	0	167	98	222	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.9839	0.8640000000000000	0.890980158730159	0.8330000000000000	Escherichia coli	tobramycin	PSI	A-d	0	167	98	222	1.3712117116191700	LightGBM	A	scheme	aminoglycoside antibiotic
0.8572532699167660	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	147	184	74	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.8833531510107010	0.502758620689655	0.1	0.0051724137931034	Escherichia coli	tobramycin	PSI	A-a	147	184	74	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7862722948870390	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	147	184	74	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.8008482142857140	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	147	184	75	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7549234693877550	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	148	184	75	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.8499298469387750	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	148	185	75	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7497576530612250	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	148	185	75	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7350829081632650	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	148	185	75	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7669834183673470	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	148	185	75	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.8624043367346940	0.5	0.0	0.0	Escherichia coli	tobramycin	PSI	A-a	148	185	75	0	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7229062500000000	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	147	184	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7904625000000000	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	147	184	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.8464562500000000	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	147	184	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.8476718750000000	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	147	184	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.72450625	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	184	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7030125000000000	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.7043593750000000	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.6833125	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.794534375	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	179	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.6887212360289280	0.5	0.5	1.0	Escherichia coli	tobramycin	PSI	A-b	148	185	0	180	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.9519834710743800	0.8413636363636360	0.8241748251748250	0.8627272727272730	Escherichia coli	tobramycin	PSI	A-c	129	0	92	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.9649586776859510	0.8863636363636360	0.8393589743589740	0.9536363636363640	Escherichia coli	tobramycin	PSI	A-c	129	0	92	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.9389256198347110	0.9545454545454550	0.9166666666666670	1.0	Escherichia coli	tobramycin	PSI	A-c	129	0	92	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.8189	0.7290000000000000	0.655714285714286	0.96	Escherichia coli	tobramycin	PSI	A-c	129	0	93	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.8903	0.8040000000000000	0.7471503496503500	0.9100000000000000	Escherichia coli	tobramycin	PSI	A-c	130	0	93	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.909	0.7510000000000000	0.6932967032967030	0.9060000000000000	Escherichia coli	tobramycin	PSI	A-c	130	0	93	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.995	0.95	0.9090909090909090	1.0	Escherichia coli	tobramycin	PSI	A-c	130	0	93	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.9173	0.9275	0.904909090909091	0.9550000000000000	Escherichia coli	tobramycin	PSI	A-c	130	0	93	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
0.9672000000000000	0.8590000000000000	0.820090909090909	0.9180000000000000	Escherichia coli	tobramycin	PSI	A-c	130	0	93	197	1.3079213096175500	LightGBM	A	scheme	aminoglycoside antibiotic
